3.000000000000000000e+00 4.270331568566834018e-02
3.250000000000000000e+00 3.972695634515470420e-02
3.500000000000000000e+00 3.763243226116023271e-02
3.750000000000000000e+00 3.607075707882981264e-02
4.000000000000000000e+00 3.479629845133307836e-02
4.250000000000000000e+00 3.367446201371745995e-02
4.500000000000000000e+00 3.262596941455531835e-02
4.750000000000000000e+00 3.160388508961490400e-02
5.000000000000000000e+00 3.057560328233823940e-02
5.250000000000000000e+00 2.952965875733995146e-02
5.500000000000000000e+00 2.844987263138086878e-02
5.750000000000000000e+00 2.732690738205720282e-02
6.000000000000000000e+00 2.615449800202838265e-02
6.250000000000000000e+00 2.492994391915950847e-02
6.500000000000000000e+00 2.365532765960606798e-02
6.750000000000000000e+00 2.233656048377155590e-02
7.000000000000000000e+00 2.098472886217684491e-02
7.250000000000000000e+00 1.962979208289441363e-02
7.500000000000000000e+00 1.827347678166202014e-02
7.750000000000000000e+00 1.691578295847968524e-02
8.000000000000000000e+00 1.558112559620549592e-02
8.250000000000000000e+00 1.430836936142988215e-02
8.500000000000000000e+00 1.309801251910914371e-02
8.750000000000000000e+00 1.195005506924327540e-02
9.000000000000000000e+00 1.086449701183227548e-02
9.250000000000000000e+00 9.844349043796036744e-03
9.500000000000000000e+00 8.897302748618236140e-03
9.750000000000000000e+00 8.023741518751778545e-03
1.000000000000000000e+01 7.223665354196662225e-03
1.025000000000000000e+01 6.496279685968254190e-03
1.050000000000000000e+01 5.827437186239958766e-03
1.075000000000000000e+01 5.211925466736084742e-03
1.100000000000000000e+01 4.649744527456632984e-03
1.125000000000000000e+01 4.138570886679297095e-03
1.150000000000000000e+01 3.672564604784055425e-03
1.175000000000000000e+01 3.251444181978887724e-03
1.200000000000000000e+01 2.874020561808227243e-03
1.225000000000000000e+01 2.533685716582874566e-03
1.250000000000000000e+01 2.229421603313662577e-03
1.275000000000000000e+01 1.960337143608618850e-03
1.300000000000000000e+01 1.720219088814280844e-03
1.325000000000000000e+01 1.507872611484274835e-03
1.350000000000000000e+01 1.321926170929631520e-03
1.375000000000000000e+01 1.158122770617453891e-03
1.400000000000000000e+01 1.015909556591177614e-03
1.425000000000000000e+01 8.917949316487299577e-04
1.450000000000000000e+01 7.844055609143429225e-04
1.475000000000000000e+01 6.914086393990934772e-04
1.500000000000000000e+01 6.111311061937801156e-04
1.525000000000000000e+01 5.413304309852976035e-04
1.550000000000000000e+01 4.811066301314765366e-04
1.575000000000000000e+01 4.285348706645733703e-04
1.600000000000000000e+01 3.823811512137310952e-04
1.625000000000000000e+01 3.415240231228838211e-04
1.650000000000000000e+01 3.049826675127165708e-04
1.675000000000000000e+01 2.720309974779319944e-04
1.700000000000000000e+01 2.420566453833540056e-04
1.725000000000000000e+01 2.146960706762752764e-04
1.750000000000000000e+01 1.897217020858253851e-04
1.775000000000000000e+01 1.670656392148780643e-04
1.800000000000000000e+01 1.467354238020748380e-04
1.825000000000000000e+01 1.287621344963566633e-04
1.850000000000000000e+01 1.129610052527087139e-04
1.875000000000000000e+01 9.907991815982241410e-05
1.900000000000000000e+01 8.687652233058847638e-05
1.925000000000000000e+01 7.615563509793754301e-05
1.950000000000000000e+01 6.674681785428276579e-05
1.975000000000000000e+01 5.849223926108824522e-05
2.000000000000000000e+01 5.123941312986362028e-05
2.025000000000000000e+01 4.486360059771235190e-05
2.050000000000000000e+01 3.929984023211048237e-05
2.075000000000000000e+01 3.430988839570036102e-05
2.100000000000000000e+01 3.009781962229406303e-05
2.125000000000000000e+01 2.762558536414778617e-05
2.150000000000000000e+01 2.237511752939424877e-05
2.175000000000000000e+01 1.092699195098941026e-05
2.200000000000000000e+01 2.382280164152719704e-22
2.225000000000000000e+01 -5.218646672425037109e-06
2.250000000000000000e+01 -4.728948066285698525e-06
2.275000000000000000e+01 -1.874775427003510890e-06
2.300000000000000000e+01 3.110199103199384058e-22
2.325000000000000000e+01 8.953782147248357336e-07
2.350000000000000000e+01 8.113592171709951460e-07
2.375000000000000000e+01 3.216606110316569855e-07
2.400000000000000000e+01 -3.805030817743927304e-23
2.425000000000000000e+01 -1.536226159239761281e-07
2.450000000000000000e+01 -1.392072367402712664e-07
2.475000000000000000e+01 -5.518823918643076486e-08
2.500000000000000000e+01 -4.135903062765138374e-25
2.525000000000000000e+01 2.635748081902102491e-08
2.550000000000000000e+01 2.388420327063232641e-08
2.575000000000000000e+01 9.468824086927458091e-09
2.600000000000000000e+01 -7.754818242684634452e-26
2.625000000000000000e+01 -4.522268990150054478e-09
2.650000000000000000e+01 -4.097982883522703689e-09
2.675000000000000000e+01 -1.624705335134001262e-09
2.700000000000000000e+01 -3.231174267785264355e-26
2.725000000000000000e+01 7.761331218792998910e-10
2.750000000000000000e+01 7.036940305038986174e-10
2.775000000000000000e+01 2.794079238765479318e-10
2.800000000000000000e+01 -3.231174267785264355e-26
2.825000000000000000e+01 -1.345297411257453847e-10
2.850000000000000000e+01 -1.241812995006880415e-10
2.875000000000000000e+01 -5.174220812528666457e-11
2.900000000000000000e+01 -1.292469707114105742e-26
2.925000000000000000e+01 3.104532487517199099e-11
2.950000000000000000e+01 4.139376650022932778e-11
2.975000000000000000e+01 3.104532487517199745e-11
3.000000000000000000e+01 0.000000000000000000e+00
